Guid,AccountId,ParentId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
a03402c6-6f07-4a05-a4c2-d82e4d03b88a,fe56feb0-77fd-4b54-a897-1b289ceb3ad6,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d8a91990-6466-46b6-85d0-0a96b75d65bb,dbc098ae-ec17-48dc-8642-3dcade0c7c28,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
c6d6c618-64c7-4e05-962c-348c92fadf16,8525a5bf-4fa5-49d7-9f74-c5a641b63c3a,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
c32124f3-28d0-4d77-a681-66d4b9b1c3b2,c4ecd30b-2d6d-499e-a60b-4534ca943c43,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
d94a6055-596e-46b6-b25a-b64f8fb1b492,2af176b7-d4c4-45a6-bf12-6104e1498873,#N/A,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d1154e08-15b5-47c4-b145-9f740076cebb,abc83ef9-da92-4def-a496-add99d8130d3,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
7bf68272-4178-47f5-8639-51b749edc4c4,05a72b87-2c0b-444a-8a6c-cd8c00a3fd0f,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
76ae2f1a-f13b-4ef9-b631-7a5898391e77,b1123756-2f04-49ca-8a62-397eabe9f8f3,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
30c56a3a-ea65-4c5d-853a-8f7271b90b9d,35258769-4b4f-4e57-81b2-cc2dc73f63c9,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
965b1c0b-7a69-4a22-8e0d-e591e69d6d59,ed92f76a-55f1-4a99-9474-a4d121cc76b7,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
3efdc6c6-6464-4e42-a24d-c47ef806ef0f,21963b93-16f0-4653-aa2c-ac6dd54c32a3,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
b57a7e9d-d70b-4f2f-ba2f-1a5b97800160,24f7a412-6a05-462c-86dd-36aa2c3e8a87,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
98183a7d-8fb6-4f64-b51b-77542f954dcd,a890f36a-cfef-4fa8-85fc-8ce2134d92fa,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,2024-01-23T17:22:46.000Z,false,#N/A,#N/A,#N/A
667d1a31-0c57-40d2-b098-1b439e41f01b,34e0e9fa-5073-445b-9c35-5e927f832f37,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d8068380-a2e2-47f3-a7e4-b4c07d32746c,6a2b8141-cf6d-44a8-9d1a-f12938932a0a,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
0bb3db0a-5839-4cf6-8384-2b335b98b4d9,6ca2a317-21d5-4218-aeb1-302c1d1f8335,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
2a78490a-3f00-41fe-8339-1b6350d0c5e9,f66e5c0c-3c13-4b89-b183-f7b012fc9a40,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
4b91b45b-dee6-4cba-a3d7-f2005aa362ab,b85c8e41-4a41-4618-97ea-7274a096cddf,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
645450a1-6033-4a39-bf4f-f16373e796a5,0867463f-0a35-43fc-9228-9880ad91ef5c,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
155bf04e-1922-41b5-9957-7c1b7ab5a41b,0cdf64ce-274f-4bd9-b78b-469d1950137b,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
2a9a6a44-9df9-440d-a189-ed622839c408,9d159d30-653e-44d6-8de4-d605a8c53b66,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
03fef1eb-c003-47e0-a47f-d237cdd41a4b,ece46242-a9fc-460b-a128-1ee25f3d4b63,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
187184eb-b67a-4441-abbe-b0612318b8bb,478d8a30-9e36-4e62-a616-84326c2d872c,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d2bc6bfc-9cf9-45b3-bf0e-469ce5631358,f322a57f-af8f-47d9-8ff8-9baa0c54909f,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,2024-07-08T17:26:00.000Z,false,#N/A,#N/A,#N/A
882bbdbf-1337-4017-b4d8-5b853aa22d9a,dc57a529-90f0-4cec-80e2-cc49da0dc2cb,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,2024-01-23T17:22:43.000Z,false,#N/A,#N/A,#N/A
517d78ef-8110-4c25-b116-fc1fe6283644,2fcdd8c9-0ef6-4d8f-809a-44169a9923a6,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
b08a5bfe-71bf-448b-99fe-75d16b811cd5,09c767e1-7a30-4437-9bbc-29d479a39480,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
f94cb29a-fc83-4718-835a-083056dfa43f,bf2b15a5-0457-4750-911a-c098dfd8a06c,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
4f9df868-6a29-46b6-8027-403bc195790e,26d03dd4-9d17-4993-a08c-11a7381dc1ff,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
9761407f-946f-40cf-9ce3-2464680515fe,3b654b4f-5980-4090-9c70-336d4d93e8f7,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
cbe347b4-b862-4360-a2f5-09de1771e136,1dd71d6d-1951-40b4-99c9-e828daef2c95,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
26fb8aea-1604-4286-b60e-052cc5c723b7,60d162c6-7a7a-4943-8316-093a1c411a16,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-07-08T17:25:56.000Z,false,#N/A,#N/A,#N/A
679e9262-8219-4d4f-a163-b92085dea983,fa96f9cf-835f-47c7-b6e2-a96e41d7b4ff,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
cda2281f-de64-4f4b-98d0-6ba604a5faa2,77d6afbf-e965-4614-94de-25c8676ff70a,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex functionality,Expand Template Functionality,Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
4466d273-323e-45de-9ec9-c4e5b16635e7,a0953ff1-65b2-46bc-bd96-0d0074ee4315,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-01-23T17:23:00.000Z,false,#N/A,#N/A,#N/A
b382ea9a-506b-4030-9e52-7d67ea83d45b,5e0826fd-0fb7-4118-9481-3407e2bc8c87,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
56f88e48-29b9-4eaf-83e8-3c8e9aa97aa8,ed799499-8895-4047-86c3-9dc7b2b70dd1,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
5a5c601a-9b1c-46d4-9a0d-f5715869266e,bb4029ec-986a-4361-96b6-328b9a2a6e63,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
4307dc58-2202-4aa2-8989-d1d87d298e54,7186183b-56a9-49d7-9568-53ce1cb68ce1,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8d02ca62-ed59-4adf-978c-84e6b89f5880,9fd80885-682f-4d0f-973e-c741ec09996c,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1cea6699-e54d-4889-aa10-3002be5a647a,ef6ffdf2-ee88-4d14-86fa-4241b6e3590a,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
e1d7d4ee-97e6-4177-b21a-4452748759bf,42514dd9-2696-4e23-bacc-d95ea8836aee,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
d069b007-dcd3-4104-8a71-27b5655a72e5,e5683f0c-1d75-41f3-9c60-a44bc6b6aac0,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
0731f620-1b87-45ee-ae71-09eefbbae3e3,dd3688ac-aa62-433c-8966-3475c66df60e,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
570d6333-1332-4319-8fb5-b216f3241546,3b95e5b4-47cd-4433-9358-3d9a38992dd5,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
bfeb3a88-52ac-4c28-a9df-eb64a5a78505,23839ee6-1b01-4fd0-935f-9b7b826e82c6,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
7f0d87e7-c76e-4351-ab00-620575de854e,fa2a446a-07ac-455d-b27b-3477f07d9466,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
004fafc8-2a3c-4525-bb94-5db22103bfbf,ab7b5861-123c-48ae-822f-fb2a9fa521d2,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9e0f2b04-ec0a-48c2-939e-56be53e495cd,01528c6b-7d06-4630-8809-ad94e1b99e28,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-07-08T17:26:12.000Z,false,#N/A,#N/A,#N/A
f93be320-de00-4b8b-bab4-a27b151e8d2c,faf73a0b-3ce6-4660-9ade-528e49e80c9d,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
597de2e0-a708-454e-a364-c4aab7ae26b8,423dfe9f-56a8-4b45-8e85-f7d46b733993,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
3df55b93-e62c-438f-932d-984c21cc4bdb,602adfdb-6dbd-4c85-8125-079374856c4b,#N/A,#N/A,#N/A,#N/A,Question,Rejected,Complex functionality,Adding to dynamic QM/ link,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
376ebb9c-0eca-456f-8e8e-56ae12f64abf,109f565b-8cc5-42a0-be92-0f2b75d0b336,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
b28f462d-9222-42f6-9e44-d357f230d35a,65575942-a254-497c-b58a-45c0d80de148,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
869a762f-a8c8-46a1-a6eb-544a5b4d61eb,725e6d6c-6640-438d-b61e-b81c941fe8ba,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
8810f19e-2f18-45d5-b53d-c6b5f71f625c,06b58a9d-3446-4662-9e70-0edae5af5ec3,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
04289a32-0e17-4562-b96c-a0f33b855e9c,e30d4c33-46ed-4586-b30b-e7996e2578f2,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
f891f137-98e3-442a-aadd-f81f62ac9464,7186183b-56a9-49d7-9568-53ce1cb68ce1,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
257c7c6b-ec45-4a7f-87f9-56cc51485a9a,fa31c6d5-6778-438a-aa0d-960bed0f18c7,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
d6116088-40b3-4056-a88e-aaac8007451f,ca7920b5-58c6-40c3-b3c9-4a127965defc,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
b97d99a7-b163-4ae0-8f3f-d93e80ed972e,c7ae301e-2153-48bd-9bcd-1b01b241b206,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
6ffd0770-485e-4202-80fc-d89f91ee434c,87027bdc-b2bc-4fa1-8cb7-631bedfcd9b8,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
0f16aa42-6d76-48eb-88fc-80e81febfaa4,ef6ffdf2-ee88-4d14-86fa-4241b6e3590a,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
651f1ac4-0e1d-47e8-88e2-500726799ab8,ed92f76a-55f1-4a99-9474-a4d121cc76b7,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
bda02cdb-5dd4-4511-be52-d9a9adab1fb2,9fd80885-682f-4d0f-973e-c741ec09996c,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
3c3c089e-e2c6-4a79-82f9-8b2b8cf808a3,187ec311-1ba3-421b-89f6-cfb434dcb499,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
3fa8c46a-58fb-4c60-b391-7c4a4e2f7f69,1eefcd58-f773-49b0-9787-5fa5e0780a94,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
cb03ece7-2cdf-4d64-984b-5a74c34d2026,ea362c3a-041d-4491-b94b-c36022d927a5,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
61addcd5-87b3-40ff-868f-8cc0d5680fdb,01528c6b-7d06-4630-8809-ad94e1b99e28,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
734a3846-a737-4754-b469-3a1ccf5e345c,a0b32c3e-dd20-4e6f-bccb-4bf78ff5e971,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,2024-01-23T17:22:58.000Z,false,#N/A,#N/A,#N/A
96230252-3e50-4681-8b38-a359f0a1674a,24f7a412-6a05-462c-86dd-36aa2c3e8a87,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
00b34b2c-2f1b-4861-84ca-8eccb68108a8,75561466-193e-4eae-bd1e-41249cd5ad5d,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
233fdd84-5cf9-45fb-a122-8bebfbc66efc,0494e194-0f24-4856-8138-6a27c753d6cd,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
a11d23e4-800e-4a9f-b44b-2758d02d653a,ecc3597b-96e9-43d1-95c1-c0432d4072c5,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
328952b1-7354-49ac-a9ae-19d4c9f5ed8e,8967b4af-b583-41b8-8f4b-664b151c849e,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,2024-01-23T17:23:00.000Z,false,#N/A,#N/A,#N/A
